filename,label,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std,mfcc_20_mean,mfcc_20_std,scent_mean,scent_std,sband_mean,sband_std,rms_mean,rms_std
109_car.wav,car,-122.70174,68.15369,193.12045,17.466255,-65.553055,9.950279,12.050704,7.9864626,0.015582241,11.580335,16.282764,5.910708,4.2757044,6.6681843,2.5582364,5.489796,-6.4364076,4.865704,-0.42294863,6.5825133,-7.740853,5.064375,0.17198168,4.2892184,-3.0493805,4.189603,-0.5944008,3.642376,-2.424551,4.1230145,2.2487323,3.6747506,-2.9886384,4.04864,2.0437922,4.0135756,1.0166295,4.3552036,4.1836715,3.3916943,968.4737973230536,76.03076922271471,864.658891048407,46.64259762301218,0.12072396,0.057747968
10_car.wav,car,-118.07701,99.359344,116.93543,23.610714,-27.077618,13.517492,26.824854,10.254045,3.7024589,15.895844,9.094997,8.035468,0.058701627,11.188064,16.239166,6.4072666,1.3854616,6.9190545,8.738148,5.985518,-6.097568,4.2354927,5.11385,4.3555264,-7.508705,4.702303,4.537604,5.3810015,-8.425012,5.9547744,3.0460625,4.104625,-3.2374334,3.3724685,1.2870742,3.173631,-3.7138975,4.2215514,3.57297,3.3385806,1431.7520301785967,294.82190270544686,1471.9758176443393,154.67424800127662,0.08917663,0.06586689
110_car.wav,car,-171.36238,30.362253,122.164856,12.763051,7.4119782,12.700493,18.320864,10.483243,14.525716,6.014366,13.177433,5.643574,8.796435,5.060245,11.014392,5.665252,6.3076334,4.6793337,4.766963,4.5575256,-1.4426413,4.040293,0.52468735,4.108859,-1.1666566,3.6309483,-2.1164393,3.565842,-4.838639,2.911243,-1.2068064,3.1696794,-5.9979258,3.4157484,2.9016838,3.1905658,-4.584163,3.1475885,1.1185787,3.130089,1148.2546818523974,302.00621299403315,1617.333454167309,213.23306750222716,0.07511816,0.055295564
111_car.wav,car,-140.94978,63.692688,196.97787,21.587187,-71.41057,18.272055,8.819709,10.270408,0.64858574,18.60698,22.856194,11.194396,2.9574974,8.504551,0.83739966,11.94927,0.46796075,6.455252,1.9577518,7.2854433,-3.2375882,7.346187,-0.9913797,5.7994213,-2.5238385,6.794179,-4.755242,3.8096514,-1.3065257,4.2537184,3.736837,5.05671,-1.4912864,5.1324563,0.2679854,4.101869,-3.764807,4.9391804,0.56075513,3.6534462,966.2012811571672,181.15442253149655,822.5499185120992,82.85093117496221,0.11421065,0.041557644
112_car.wav,car,-122.06631,90.7906,114.73905,19.325985,-15.763853,12.046998,19.878084,9.239584,14.247949,6.896665,10.531677,8.84296,8.938712,4.989749,14.628621,5.8586264,1.4253302,7.173506,2.1017613,7.770682,0.24520682,4.64166,6.612845,4.676684,1.2295958,5.279277,0.03785571,4.552421,-2.5988224,3.6891303,4.5037484,3.594973,-1.3312368,4.1190133,2.3257196,3.2317748,0.4138628,3.1190932,1.5332797,4.0709805,1320.0797763579303,253.2661410534674,1584.870803611181,173.25177810733888,0.122404076,0.068179116
113_car.wav,car,-139.93251,52.024406,103.22772,16.755655,-29.979868,13.33176,15.153749,10.737504,16.810396,6.907585,16.210236,12.5083275,-0.8225204,6.289662,2.622225,8.232097,9.113688,6.821797,11.120429,7.665017,-0.13869129,7.990828,-4.620905,5.063733,-3.1929061,5.9369683,-6.1437006,5.2160997,-9.548209,6.085528,-0.5134048,6.2846074,-7.952167,4.0544724,-1.0416628,3.9138374,-3.309446,4.747593,1.1191763,3.9839706,1596.6743145618623,254.89629070536304,1616.6674436055494,177.50437267879047,0.052661832,0.01838906
114_car.wav,car,-104.406044,98.91143,92.66091,14.106938,-65.85524,29.164988,-6.3983054,5.695156,0.7784075,10.671123,12.982793,6.481229,-17.018213,11.479059,6.2073936,3.7513306,0.26884505,11.032718,3.9639382,5.808488,-6.503808,6.6808057,2.765362,4.0489364,0.88485855,3.6121986,6.2323375,3.7159493,-3.8004677,4.2265644,3.5174203,4.1774855,-9.627584,4.042724,0.8793077,3.0866003,-6.8199253,2.7789378,1.0282215,4.1921024,1765.458708740559,120.66578007539867,1409.1780078925012,264.0253005246621,0.10234153,0.08438555
115_car.wav,car,-205.35788,55.828033,142.5896,16.537659,16.692099,12.323636,22.63515,9.943857,7.216942,5.794271,5.4382787,7.593521,4.3558826,13.346115,11.305121,8.146791,4.498251,4.2084565,1.4881347,5.303474,-0.71111864,4.414109,5.913775,3.9474373,-1.2748137,4.417725,-0.20759748,5.188435,2.3580878,4.50155,3.5803394,4.0943675,-1.0398155,4.25215,6.040269,4.789451,-3.730189,3.9524176,1.6941781,3.9116635,865.185171107585,260.9762613141958,1367.3890881127113,218.26655159367323,0.11204042,0.08634244
116_car.wav,car,-113.434525,69.07074,173.41083,20.395842,-26.731728,10.1899805,22.179544,9.778021,-2.6605551,5.7100706,8.136747,8.049068,4.128902,5.1216135,0.49038127,6.0311236,-0.85053635,4.8149333,2.345354,5.434119,-11.246628,4.67773,3.2656531,4.52943,-6.9669666,6.053893,-1.8365076,3.6879668,-6.109019,5.987228,1.8996338,2.8665843,-2.5407295,3.1043208,1.1938932,3.4834006,-0.22202632,3.6919603,3.4460602,3.2564156,896.3372487603237,115.97879961588497,1056.9012910688782,127.05267200199529,0.13353911,0.068159394
117_car.wav,car,-128.12065,35.377907,97.48271,14.545137,-13.483036,12.776777,46.066235,8.812415,18.549149,8.421905,17.750242,7.3186417,5.575909,5.315159,16.568907,6.0390162,-0.29942027,4.3755097,-2.8778255,4.81502,-0.5569778,4.966417,0.76901245,5.7332797,-8.055677,3.55035,3.291601,5.636583,-7.8793373,6.259605,3.9849234,6.2488422,-2.588617,4.380906,-1.3005754,5.15516,-2.2585354,3.5842562,3.0248036,4.100562,1438.9726790093216,360.63404626481326,1625.1550506329615,173.30293206263116,0.10202526,0.06266257
118_car.wav,car,-194.44185,56.169025,211.02946,25.701097,-45.53554,14.320549,6.1617975,9.458272,15.575976,14.7365055,13.608524,5.981619,6.0084996,9.464573,6.1817675,8.153766,-2.2375016,7.231733,0.1508495,4.5897336,-1.3008472,5.645484,-0.5446336,3.6190841,-0.69909483,4.0297003,-1.0733258,4.170742,-0.67815113,4.106158,-1.4432256,3.187061,-0.40547565,3.581414,-0.41910413,3.5376709,0.57001245,3.4219787,2.5028443,3.5557463,762.6503536334286,160.33769207584191,785.1909345152442,111.23048950576319,0.09311728,0.055773854
119_car.wav,car,30.368803,15.602172,97.08768,11.024626,-27.68702,9.319702,23.303568,9.674368,3.3341594,3.901567,23.886864,4.474713,1.3029071,6.6355286,3.6291268,3.9170527,1.5477033,6.109664,2.6050022,5.877546,-9.453809,3.0079136,-3.5668914,4.273024,-3.8634682,5.3120465,1.0529082,5.1169724,-6.5066605,4.8686595,3.5217392,4.5374813,-5.8114467,3.9979677,-2.532839,4.636789,-2.4604573,3.7101116,2.6234748,3.7813416,1714.774627830151,143.36650825360465,1652.7512130828895,123.21220977247505,0.22756699,0.030804984
11_car.wav,car,-133.75359,109.8982,143.57755,26.528608,-13.756345,9.419148,-2.4196026,8.314874,2.257982,12.367592,6.7842293,9.67837,13.651555,7.219126,6.278429,9.365742,-11.26249,7.544341,-4.3327084,7.3135786,-14.300927,6.359975,-2.625598,3.9060733,2.2806752,4.231379,1.908516,4.071398,-0.8679812,4.108465,2.427936,7.4863834,-1.1976118,7.90486,-5.1411977,6.708285,-1.7488002,3.2161553,1.5445625,4.0044527,1204.2330515889525,410.7920667354804,1385.7106352631113,237.20245925196835,0.100056075,0.07988197
120_car.wav,car,-233.6716,91.28813,147.41885,26.7625,3.2414489,9.657141,36.398594,6.5906444,7.6228595,7.039821,20.771044,5.30331,8.00628,6.32871,8.903616,4.365049,13.730602,7.9649153,10.044658,3.9410775,8.294084,4.2505326,8.443187,3.597265,-2.1686423,6.848959,3.2363691,3.6314712,1.6632651,5.305089,-1.9124585,4.624941,0.64485663,4.0540857,-0.07078422,3.4617302,1.0586993,5.2294145,5.0417676,4.299311,662.8793032922973,156.49098439324248,1127.9849717647112,193.56525825338153,0.13565445,0.09954531
121_car.wav,car,-251.15257,61.740368,173.00233,23.82199,24.53737,16.830761,39.50188,8.4919,5.5876446,8.201997,8.752357,6.574326,3.8303912,6.1919036,11.541229,5.156662,-1.8416805,5.9173603,6.25446,4.9829197,1.3704085,3.9687724,-1.3518093,4.7644577,-0.45247015,3.3903048,-1.2991602,4.500432,-2.1077192,5.2473655,-0.8817717,5.1473255,-4.231743,3.2370625,-0.7205318,3.5052638,-2.0615199,3.4134812,-1.38479,3.6378698,539.845091794111,142.55079829213824,942.2171957647533,211.03760614153657,0.09469924,0.053391017
122_car.wav,car,5.13523,18.897526,72.66675,7.109976,-23.518793,6.6887803,21.95298,6.6952133,-4.7516,4.879375,14.422903,6.432223,10.987421,4.212237,8.8366375,7.3844633,-5.891808,5.500401,5.74814,4.0395913,-4.254438,4.157432,-1.620349,4.442894,5.706321,4.880972,6.617439,5.212755,-0.020055862,5.7083406,5.7383394,3.7408466,-1.8319674,3.8642304,7.8476176,3.5920203,-3.265103,3.4133885,5.702983,3.6844392,2146.729438486952,124.21434885966976,1853.9586699558138,78.34799754951557,0.14068457,0.021097258
123_car.wav,car,-31.669863,61.41944,70.06355,16.669567,-4.356169,10.168189,38.011482,7.54446,8.336936,5.3891115,17.868217,6.579069,-5.5580597,7.966702,8.558866,11.298415,0.1866101,6.192383,-4.3415933,7.1232433,-9.175265,6.53375,7.232053,5.207268,-4.024081,4.705911,1.3994956,3.8177369,-4.641351,4.1391087,-0.35844108,4.872569,-2.8293812,4.1112723,-2.9870913,3.9811602,-1.7891871,4.821813,-2.2753255,3.8920486,2079.1830463531896,351.62646558354265,1924.3960367859427,129.17514810453875,0.14172028,0.06656983
124_car.wav,car,-142.46347,70.33575,117.520546,8.719812,-37.646286,9.938481,14.318318,6.676946,14.878949,7.2331147,15.982397,6.0009913,2.322647,8.766838,4.4114523,4.270798,-6.402779,5.2311254,6.6355596,6.4254317,-10.098803,4.4832053,7.404411,6.0081654,-0.5162775,4.780086,1.5985352,4.1262436,-2.9554048,3.3184736,0.50895524,3.949968,-4.9450355,4.3554626,-1.1530477,3.6606624,-5.081029,3.4978387,-0.6422552,3.158601,1479.5855240604276,112.02947656417822,1470.693290251737,108.59194490392629,0.053659923,0.034441937
125_car.wav,car,-110.02741,90.8183,97.42874,10.699333,-54.15618,25.833433,-4.0705223,7.908139,-7.26731,14.96031,13.072061,6.149535,-6.7724714,9.864826,6.972089,3.8401034,-6.8015685,6.2660346,-1.9096249,6.5419765,-3.798692,5.0008917,6.940433,4.308845,1.0207355,5.211451,-0.16077228,4.2812138,-4.4192486,4.203753,3.394129,5.1817327,-4.14168,3.5493174,4.818467,4.649101,-2.9839103,3.0851407,3.0940833,3.4752753,1722.7630824606274,118.20280553526992,1484.7999102864187,251.46581910305994,0.088803455,0.072385535
126_car.wav,car,-126.53665,34.438534,74.27235,12.0723915,-7.0052433,11.3134985,19.557226,7.62729,4.837478,6.300591,15.187806,6.226223,0.5827044,5.3677382,10.531348,7.264514,-2.592366,7.9061675,-0.835038,4.95581,-12.007641,9.506917,2.5991619,4.374618,-11.6452265,4.275829,7.258491,4.3232965,-5.1541657,5.1847134,2.2828012,4.8266554,0.21138085,4.6313767,1.423753,5.316628,2.631775,4.103109,-2.0159771,4.105849,2111.7846256052126,249.95967044800318,1986.5341839092582,87.56981017364059,0.043557897,0.01108305
127_car.wav,car,-325.00357,82.230675,187.62068,48.75102,53.085045,23.250015,14.538714,7.80535,9.990193,6.712792,11.34264,5.9569526,13.270656,6.117324,11.458994,5.604317,7.070776,5.5480433,3.8312392,3.944126,0.4767404,4.677382,-1.9456555,3.894197,-0.4430958,3.6971357,-1.4073974,4.9463677,-2.3425229,3.4925597,-2.3563042,3.603153,-1.5712457,3.9778225,-0.0916669,3.4119337,0.20475894,3.0921862,0.3755464,3.0654159,345.02065687963176,68.14372497710856,624.8741925842246,159.93459525582747,0.10039595,0.08971161
128_car.wav,car,-44.353474,86.958664,66.58829,12.735826,13.591458,8.750351,36.198025,5.588602,15.030435,6.2318745,14.436806,4.2887244,-0.65641135,5.054436,21.889757,4.864862,0.41992646,3.8170624,10.929729,3.912464,-6.1094823,3.5144014,4.4064097,3.9342692,-2.3141148,5.7581906,3.5308585,5.299744,-9.995299,3.8631465,1.0671831,3.840005,0.7589773,3.9802794,4.6749597,4.1348443,-2.001133,3.5521593,1.5041901,3.1188414,2077.8238413431004,316.2568865781023,2137.357698558517,152.56052634965928,0.17058964,0.071224086
129_car.wav,car,-38.630123,28.180765,90.66063,14.605932,-32.400944,7.191893,11.289355,6.1438246,0.079799876,4.4107094,18.313887,7.9905863,2.3800142,6.670961,7.2391925,5.8741145,-1.4495476,3.5183213,-5.039624,5.337953,-4.424815,7.024446,-0.6247881,4.346059,-8.375716,6.015775,-1.8840145,6.2307854,-5.728522,4.4801345,-1.629706,3.4369483,-10.475835,6.621323,-1.7491177,3.6698415,-5.721002,4.92567,-2.9428825,3.7037506,1816.4678503798416,192.02543701568695,1676.3797934691227,116.33369393918379,0.105665185,0.031136548
12_car.wav,car,-24.862411,36.191105,108.09968,7.320225,6.019032,5.4086847,18.23031,5.5113735,3.941565,4.880119,13.591108,6.026694,0.6714023,6.119183,12.4064045,5.1296797,2.3898728,4.425635,7.1310387,3.812277,-0.6918123,3.9318304,-2.806958,3.3087816,-0.18218862,3.7215827,-5.4215593,3.3283792,-5.797435,3.226928,-0.22647087,2.914864,-3.0283215,3.2180903,2.2436585,2.7418857,-5.0454016,3.0998368,-0.3829274,2.69824,1459.1018905606186,158.41012412154927,1805.2949839538398,84.59847132175302,0.18760534,0.036850173
130_car.wav,car,-137.03716,54.26918,145.55002,16.393972,-8.564552,15.919691,16.429304,16.2389,2.8591256,10.220781,27.427639,11.84293,21.336987,7.9027367,0.77347994,5.0528603,-1.5552758,6.9730687,0.2263482,6.2818174,-2.398092,4.735212,3.2915213,5.436619,-4.009468,4.2979865,3.6471016,3.5843647,-3.6397614,3.8423543,-1.9643345,4.487113,-2.9740164,4.0795813,0.30136788,3.576768,-1.4863971,4.142001,1.0882415,3.0306087,960.1880149940512,324.1199715676758,1267.2200276635122,195.6062669684093,0.11340677,0.034918252
131_car.wav,car,-34.90772,45.60036,114.28703,17.703321,-7.551084,19.379772,5.3040476,7.298816,0.2722782,9.3740635,8.716186,8.677372,6.140268,6.0824184,9.286617,13.919152,-9.938142,11.705657,-8.472958,7.014819,-7.1000123,5.054998,4.3318152,6.056902,-4.439146,5.3930926,-3.520679,4.6769295,-4.6770663,4.514493,-2.3362572,4.722806,-3.8075495,3.6706223,1.7277141,3.9395833,-2.4908159,5.0071373,3.3341522,5.2043376,1549.0095099643272,283.9888601911554,1737.4599844632628,282.93406078714696,0.15435258,0.047538105
132_car.wav,car,-96.11775,61.102737,109.935745,14.581091,9.802044,5.3231583,25.271402,5.0090857,9.641161,4.606288,14.770715,10.164597,1.8456618,4.0929255,11.803127,5.7056737,0.5761472,4.6434755,5.14022,4.332439,-4.3945713,5.710066,2.840003,4.4440584,-5.487035,5.543597,-0.1807099,3.5535703,-4.585198,3.5695188,5.622576,3.4412591,-2.1866574,4.0531154,0.63285065,4.613438,-1.414436,3.3845568,2.3688762,3.6191978,1304.1619290727222,167.77966441912804,1745.3006017253113,134.63383311183776,0.17556728,0.11121882
133_car.wav,car,-63.695168,69.34599,97.575775,14.865332,5.656754,7.6047373,35.671757,7.7624173,12.266937,6.137933,11.288252,6.5434384,-1.2271107,5.27421,11.949253,4.7082076,-1.0990458,4.601006,3.0768251,4.9237275,-5.0450397,5.0011706,4.266731,5.850281,-8.463334,5.1700225,2.489329,3.5012732,-3.2991853,3.6949508,3.4370937,3.5176313,-3.6481607,3.646754,1.4601455,3.7378368,-3.392389,3.2232137,0.893394,3.6723742,1530.8065176054356,216.85895212483888,1825.7684931337017,126.10859432307062,0.14969635,0.06636492
134_car.wav,car,-36.770226,59.315063,143.26349,6.8689,-36.66108,7.491561,4.2214627,6.7751427,5.3867846,4.871252,-4.6883445,4.3870783,-2.0692327,5.855244,2.8294132,4.2600965,-6.1794906,3.533985,-14.31807,3.993691,-11.259762,4.7634997,-8.376305,5.005467,-4.2362285,4.625437,0.93050796,5.647914,-0.4081471,4.215008,-4.313163,4.1489553,-6.282076,4.061758,-2.1284432,3.6138363,-2.5345953,3.468159,1.078546,3.523345,1224.150469845742,68.34639783046117,1290.7516710133123,77.41018030746864,0.17333105,0.066818014
135_car.wav,car,-69.80835,98.56798,88.59488,17.45035,-37.009613,12.5145035,25.794106,14.223429,2.301098,8.179804,11.645369,10.672887,-1.9293003,7.2989078,11.818957,9.437879,-2.534063,7.214733,3.3763661,6.6252723,-6.4586368,4.7377415,-7.967334,10.528693,-17.056929,7.9267006,-5.865031,6.93126,-7.0674343,4.7440667,-1.6238831,4.102249,-4.6918826,5.7818813,-4.9254894,4.082378,-4.0933843,3.8013868,-0.4279013,3.5156834,1762.953390007342,327.2566735392926,1568.9174432059729,248.233251791976,0.10172925,0.0432178
136_car.wav,car,-63.93824,105.73267,81.39108,9.333287,-8.707236,9.937722,22.306034,5.8673806,-0.33836824,7.3863525,12.068075,4.827295,-2.0686991,4.1849394,14.8788,4.446498,-8.253513,5.291581,14.650853,8.478404,-2.8430965,4.7256184,10.246127,4.531917,-6.107774,3.3987124,5.691198,3.9126062,-6.290537,3.3817415,1.7115301,3.842707,-3.9504988,3.9804196,5.956026,3.6578503,0.13755628,2.99937,4.4164567,3.6814601,1956.3031078116821,167.34657977841246,1923.125283086729,96.90644220877944,0.12368195,0.072738
137_car.wav,car,-101.6919,81.70382,160.07585,18.94058,-44.47975,8.504954,13.390124,7.3785114,4.8756847,9.901944,14.145979,5.403843,3.4742224,5.1425414,8.679328,4.6613812,-6.416413,5.3470135,6.6550894,5.2855134,-6.096778,5.97406,3.5701134,4.8405347,-0.291519,4.2936573,1.3196878,6.8886366,-0.27534983,3.5077863,2.7997394,3.540637,-2.9903204,4.5780973,3.0933301,3.9248312,-1.4593277,4.4702106,1.5366865,3.807696,1065.2190711501403,146.34156930454182,1112.616146527451,112.20382172142818,0.1280257,0.07764604
138_car.wav,car,-129.43707,43.54137,99.56938,22.139856,37.286423,10.909498,9.28919,8.563624,17.793009,5.975925,9.64245,5.3734884,6.840249,6.968824,7.6062393,3.7645383,2.2592657,3.930379,4.252302,4.42882,0.8374474,4.1754127,0.9242199,4.1546135,-3.1592426,3.209777,0.9716072,4.215834,-3.1633549,4.5347023,0.6358624,3.9866328,-1.2370226,3.3166494,3.5856664,3.3653204,-0.5093756,3.644,5.388743,3.1068554,1651.237385879196,486.8720349149041,2171.0517909691926,294.6460250479395,0.0938701,0.046921957
139_car.wav,car,-23.782484,45.10802,80.6298,16.06751,6.4995656,12.470471,7.7830563,9.455006,16.110437,7.0721464,7.5743494,6.2000275,13.4959345,6.780133,4.9693627,5.042702,-2.1267724,5.602884,2.091557,6.183886,6.0294027,4.99687,-1.8352361,4.832625,-3.0162034,4.217372,1.8596946,4.521465,-7.676265,3.9785788,-0.90401006,4.834342,-2.361455,4.61827,0.47055632,3.9222445,-3.1121364,3.979104,3.5096633,4.0198846,2137.719980357978,444.61532714223415,2217.526224493128,247.5645071129973,0.14097604,0.050548576
13_car.wav,car,-156.13853,80.022575,155.15149,12.813282,-4.6790023,15.280121,-1.5682473,6.923713,10.893449,7.9062533,8.300446,7.2458806,-0.7570143,5.0367146,11.444092,5.7361026,-2.2261474,6.430777,0.4521809,4.2455635,-0.76208335,5.5246406,-0.15553048,3.995015,-3.2062662,3.3660135,-0.90314513,5.4592147,-0.95490146,4.239818,1.213324,4.0549846,-1.1459229,3.2923155,0.43582976,4.714628,-0.44050822,3.4662309,3.3549592,3.332906,976.7722308488397,171.70810062154462,1303.7138886005223,141.5928493777697,0.09579574,0.067051984
140_car.wav,car,-159.69402,88.86265,166.73845,17.22379,-21.782412,10.753741,11.420911,5.934467,8.083637,9.925151,-3.281516,6.6500993,22.5959,4.651993,3.9849563,9.989549,-19.794586,3.5508444,-4.369387,6.354566,-6.730302,5.0158997,0.8559957,4.446522,-6.746842,4.719675,-1.4530962,4.053172,-4.516002,6.076668,2.4823816,4.33081,-4.1988826,3.4131181,-1.6106302,3.945067,-2.794072,2.8578613,-0.4908127,4.8252797,958.1452757096948,154.99577391546964,1154.640975585273,120.35663419115865,0.087048024,0.06302914
